"ScanNumber, ScanName, ScanPointNumber, corr_Xcoord in mm per BX, corr_Ycoord in mm per BX"
Scan_1
5,X5,9,"{'281': 0.00067609806475016452, '1783': 0.00067142030977163276, '872': 0.00063611704907147871, '2063': 0.00072297046580982374, '41': 0.0006072312186931703}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,11,"{'281': -0.00067607223465507207, '1783': -0.00067139400618586548, '872': -0.00063609244490457487, '2063': -0.00072293999583091829, '41': -0.00060722111381480157}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,12,"{'281': -0.0012213765897406467, '1783': -0.0012103913877117873, '872': -0.0011520082214250742, '2063': -0.0013046417554782872, '41': -0.0011060162362776362}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,13,"{'281': -0.0015586355833881352, '1783': -0.0015398148661435345, '872': -0.0014756978566808701, '2063': -0.0016622910981319726, '41': -0.0014291948801887428}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,14,"{'281': -0.0016848513990192493, '1783': -0.0016584259488305413, '872': -0.0016023787564866227, '2063': -0.0017937597613262889, '41': -0.0015685066189892161}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,15,"{'281': -0.001652085661732885, '1783': -0.0016203870609379982, '872': -0.0015783120654211417, '2063': -0.0017560758990810812, '41': -0.0015622200803132192}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,16,"{'281': -0.0015304392015392362, '1783': -0.0014967349073130431, '872': -0.0014678264741648363, '2063': -0.0016248822321857782, '41': -0.0014676129058358832}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,17,"{'281': -0.0013779577830478769, '1783': -0.0013449779890707632, '872': -0.0013254619178533207, '2063': -0.0014621398142466168, '41': -0.0013359685722746418}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,18,"{'281': -0.0012295741541674624, '1783': -0.0011989076616935898, '872': -0.0011848565385107319, '2063': -0.0013045438302536744, '41': -0.0012010581443481728}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,19,"{'281': -0.00109960226677395, '1783': -0.0010717855099651268, '872': -0.0010605944147192563, '2063': -0.0011669163211853934, '41': -0.0010790046360199615}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
Scan_6
6,Y6,1,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00100827495366656, '1783': 0.00098544782555153965, '872': 0.0009731948056699029, '2063': 0.0010754437853098553, '41': 0.0010023507694238809}"
6,Y6,2,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011261102700985545, '1783': 0.0011011180741040368, '872': 0.0010861901945262739, '2063': 0.0012013209720747279, '41': 0.0011157632154847712}"
6,Y6,3,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0012638814466185305, '1783': 0.0012366574590106602, '872': 0.0012171840973157259, '2063': 0.00134790508808616, '41': 0.0012421160225764233}"
6,Y6,4,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0014119294862544203, '1783': 0.0013828092868694341, '872': 0.00135591702983371, '2063': 0.0015041863614714557, '41': 0.0013670995578186529}"
6,Y6,5,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015412574692260832, '1783': 0.0015112504499129131, '872': 0.0014737994562783947, '2063': 0.0016387151447921067, '41': 0.0014598797068738764}"
6,Y6,6,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.001596018691312475, '1783': 0.0015669956023863336, '872': 0.0015181116551041803, '2063': 0.0016922545423572321, '41': 0.0014715747909880943}"
6,Y6,7,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015013931946225442, '1783': 0.0014759887306032213, '872': 0.0014201762217225305, '2063': 0.0015870608901875285, '41': 0.0013464276958769391}"
6,Y6,8,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011941107758888234, '1783': 0.0011751832145399763, '872': 0.0011241062726511429, '2063': 0.0012588204375364729, '41': 0.0010456250901984484}"
6,Y6,9,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00066774847757474648, '1783': 0.00065762350687370292, '872': 0.00062655655659361572, '2063': 0.00070260539003040416, '41': 0.000575411981693719}"
6,Y6,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
6,Y6,11,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0006677116896536458, '1783': -0.00065759641721474776, '872': -0.0006265298310130867, '2063': -0.00070258227850142092, '41': -0.00057540064831052365}"
6,Y6,12,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011940426697112051, '1783': -0.0011751106692893933, '872': -0.0011240313497940272, '2063': -0.0012587492118883885, '41': -0.0010455570186396262}"
6,Y6,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.001501226471667796, '1783': -0.0014758133530804862, '872': -0.0014200314534853779, '2063': -0.0015868575443967758, '41': -0.0013462900343089745}"
6,Y6,14,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015958280513452805, '1783': -0.0015668212823293066, '872': -0.0015179239947383516, '2063': -0.0016920307298582086, '41': -0.0014714089011617026}"
6,Y6,15,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015408972805930122, '1783': -0.0015108624441622571, '872': -0.0014735375708222393, '2063': -0.0016383024226583236, '41': -0.0014595578850517365}"
6,Y6,16,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014116141018441608, '1783': -0.0013824409241622365, '872': -0.0013556708561350702, '2063': -0.0015038154780038298, '41': -0.001366839555867274}"
6,Y6,17,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0012636027444897007, '1783': -0.0012363467511069166, '872': -0.0012169255601130397, '2063': -0.0013475556494738914, '41': -0.0012418538987266923}"
6,Y6,18,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011258293198553374, '1783': -0.0011008366127529361, '872': -0.0010859294500747314, '2063': -0.0012009939322172598, '41': -0.0011154924540309997}"
6,Y6,19,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0010080825758019009, '1783': -0.00098523173487650409, '872': -0.000972955362535189, '2063': -0.0010752092699059205, '41': -0.0010021714645569405}"
Scan_7
7,X7,1,"{'281': -0.0011005758953591669, '1783': -0.0010730526973895453, '872': -0.0010598322379571075, '2063': -0.0011686511722132067, '41': -0.0010781876305921369}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,2,"{'281': -0.0012307286447592668, '1783': -0.0012001691728713659, '872': -0.0011841942236187207, '2063': -0.0013065284686117433, '41': -0.0012003277168906319}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,3,"{'281': -0.0013788592810946038, '1783': -0.0013454173582313734, '872': -0.0013251447013895566, '2063': -0.0014636553472999322, '41': -0.001335567074159885}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,4,"{'281': -0.0015303744943785307, '1783': -0.0014950077631541631, '872': -0.0014683395762989978, '2063': -0.0016247828442447099, '41': -0.0014679858363071049}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,5,"{'281': -0.0016501425537110788, '1783': -0.001614726193585034, '872': -0.0015801462017362461, '2063': -0.0017527636060880179, '41': -0.0015637491791250051}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,6,"{'281': -0.0016804963033135989, '1783': -0.0016478896608874893, '872': -0.0016058041908106884, '2063': -0.0017862925822592784, '41': -0.0015714215017837681}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,7,"{'281': -0.0015522455922408755, '1783': -0.0015253931233552565, '872': -0.0014802653195214442, '2063': -0.0016513595252199177, '41': -0.0014331671438944601}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,8,"{'281': -0.0012147014901835809, '1783': -0.0011958513602686978, '872': -0.0011565228762189274, '2063': -0.0012932285988327377, '41': -0.0011098264746814501}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,9,"{'281': -0.00067177329879402237, '1783': -0.00066215007249983363, '872': -0.00063890853138004022, '2063': -0.00071555199004874137, '41': -0.00060960420171433363}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,11,"{'281': 0.00067177322022827341, '1783': 0.00066214062301156549, '872': 0.00063889217130915182, '2063': 0.00071555263465203486, '41': 0.00060958359634557147}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,12,"{'281': 0.0012146883851421092, '1783': 0.0011958314691206647, '872': 0.0011564730683280293, '2063': 0.0012932123859646248, '41': 0.0011098321447949174}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,13,"{'281': 0.0015522198103463843, '1783': 0.0015253221306241204, '872': 0.0014801586633234332, '2063': 0.0016512634484399764, '41': 0.0014331160817336972}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,14,"{'281': 0.001680298177496187, '1783': 0.0016476547007966129, '872': 0.0016056187096397056, '2063': 0.0017860533712302806, '41': 0.0015712912373216784}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,15,"{'281': 0.0016499560132473721, '1783': 0.0016145206132429383, '872': 0.0015799176950582112, '2063': 0.001752557085993764, '41': 0.0015635877091689451}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,16,"{'281': 0.001530021035838384, '1783': 0.0014946053311861713, '872': 0.0014680184152014433, '2063': 0.0016243784260388066, '41': 0.001467659722522495}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,17,"{'281': 0.0013785779764233042, '1783': 0.0013451373431888998, '872': 0.0013248645868309775, '2063': 0.0014633405105397897, '41': 0.0013353241669637429}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,18,"{'281': 0.0012304835041691657, '1783': 0.0011998542131562337, '872': 0.0011838974354788573, '2063': 0.0013062129077372189, '41': 0.0012001109398414598}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
7,X7,19,"{'281': 0.0011003258648253956, '1783': 0.0010727336395928908, '872': 0.0010595572853268366, '2063': 0.0011683348313398731, '41': 0.0010779301756712451}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
Scan_8
8,Y8,1,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0010060745236827135, '1783': -0.00098268058587097618, '872': -0.00097271292882122038, '2063': -0.0010722293612887969, '41': -0.0010020979690804563}"
8,Y8,2,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011234010591175806, '1783': -0.0010975660100498682, '872': -0.0010857826313297645, '2063': -0.0011973434440361189, '41': -0.0011155784429300976}"
8,Y8,3,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0012608302565228322, '1783': -0.0012322689934840172, '872': -0.0012170334012584407, '2063': -0.0013433654923971287, '41': -0.001242189387074367}"
8,Y8,4,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014090037348084797, '1783': -0.0013777366062463327, '872': -0.0013563240410749014, '2063': -0.0014997646187992961, '41': -0.0013676509490911986}"
8,Y8,5,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015391789555273779, '1783': -0.0015057878704079616, '872': -0.0014751183916866834, '2063': -0.0016353660885929191, '41': -0.0014610161620914473}"
8,Y8,6,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.001595741783668145, '1783': -0.0015619661042882082, '872': -0.0015205515841714928, '2063': -0.0016912502800952407, '41': -0.0014733935317992213}"
8,Y8,7,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015031440608128772, '1783': -0.0014721265823764631, '872': -0.0014235716269764365, '2063': -0.0015888091547835233, '41': -0.0013487922975122238}"
8,Y8,8,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011968973335260236, '1783': -0.0011726844317229174, '872': -0.0011275344176181164, '2063': -0.0012620466566424908, '41': -0.0010477813137444048}"
8,Y8,9,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00066991489565460666, '1783': -0.00065653500893225216, '872': -0.00062875865083956951, '2063': -0.00070520867187500813, '41': -0.00057679843795279437}"
8,Y8,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
8,Y8,11,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00066991615204936366, '1783': 0.00065653439184244463, '872': 0.00062873117847506534, '2063': 0.00070519933806725615, '41': 0.00057679051895508148}"
8,Y8,12,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011968499068134113, '1783': 0.0011726451713929107, '872': 0.0011274340570975019, '2063': 0.0012619851634733496, '41': 0.001047754918428193}"
8,Y8,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015029813295912942, '1783': 0.001471928064872702, '872': 0.0014234282699305766, '2063': 0.0015886203934632954, '41': 0.0013486176705108362}"
8,Y8,14,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015955035426453135, '1783': 0.0015617619678468823, '872': 0.0015203349572170265, '2063': 0.0016910157596710129, '41': 0.0014732507739593005}"
8,Y8,15,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015389918950617107, '1783': 0.0015055511514147613, '872': 0.0014748987087179898, '2063': 0.0016351474274689224, '41': 0.0014608143347903707}"
8,Y8,16,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0014087502577414309, '1783': 0.0013774041381357555, '872': 0.0013560572913397036, '2063': 0.0014994607319325339, '41': 0.0013674019432027703}"
8,Y8,17,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0012605787654816512, '1783': 0.0012320023287174227, '872': 0.0012167657746946167, '2063': 0.0013430695560340791, '41': 0.0012419488625416634}"
8,Y8,18,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011231572985328309, '1783': 0.0010972785858260586, '872': 0.0010854807170132764, '2063': 0.001197044480969772, '41': 0.0011153295873141263}"
8,Y8,19,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0010058256157589277, '1783': 0.00098241233250382525, '872': 0.00097244732325264609, '2063': 0.0010719508530218551, '41': 0.0010018498075136419}"
Scan_9
9,X9,1,"{'281': -0.00082460172238385987, '1783': -0.00080438917773116461, '872': -0.00079523849800878512, '2063': -0.00087681755173157482, '41': -0.00081290855090742188}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,2,"{'281': -0.00090087102205548442, '1783': -0.00087879957281728795, '872': -0.00086866850659371431, '2063': -0.00095782317368621668, '41': -0.00088717450674422862}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,3,"{'281': -0.0009922544504672396, '1783': -0.0009679975143633173, '872': -0.00095659623815608588, '2063': -0.0010549126875638931, '41': -0.00097566795490440983}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,4,"{'281': -0.001102173999428181, '1783': -0.0010754557277798012, '872': -0.0010622232788642225, '2063': -0.0011718091391516425, '41': -0.0010811148442947754}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,5,"{'281': -0.0012328339426242914, '1783': -0.0012035860789620561, '872': -0.0011876821510664567, '2063': -0.0013109837176578831, '41': -0.0012044776947525038}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,6,"{'281': -0.0013811699777758779, '1783': -0.0013498304920070761, '872': -0.0013298408015538965, '2063': -0.0014694791412659632, '41': -0.0013411957848423143}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,7,"{'281': -0.0015317509089299386, '1783': -0.0014995146476866675, '872': -0.0014739210072908029, '2063': -0.0016312852596483528, '41': -0.0014747618677735412}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,8,"{'281': -0.0016493070976883618, '1783': -0.0016183511405545154, '872': -0.0015859876610692055, '2063': -0.0017589749485664656, '41': -0.001571284566913231}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,9,"{'281': -0.0016763679087250258, '1783': -0.001649303564501364, '872': -0.0016109589562977552, '2063': -0.0017908787523180471, '41': -0.001578804187562483}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,10,"{'281': -0.0015452383137105701, '1783': -0.0015243739891997632, '872': -0.0014840364667092075, '2063': -0.0016536195550346854, '41': -0.0014394956509093571}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,11,"{'281': -0.0012069976704578034, '1783': -0.0011933466576306553, '872': -0.0011586562016466199, '2063': -0.0012935363437863799, '41': -0.0011143896098971041}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,12,"{'281': -0.00066669675614133145, '1783': -0.00066013921391854316, '872': -0.00063979917940063013, '2063': -0.00071520222619929005, '41': -0.00061198323731749711}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,14,"{'281': 0.00066666154984618836, '1783': 0.00066010398677008913, '872': 0.00063976106093839547, '2063': 0.00071515874250155842, '41': 0.00061195139216535944}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,15,"{'281': 0.0012069649430191038, '1783': 0.0011933135803613923, '872': 0.0011586315338441425, '2063': 0.0012935137829535278, '41': 0.0011143599043633406}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,16,"{'281': 0.0015451990806037044, '1783': 0.0015243008333821991, '872': 0.0014839257390776726, '2063': 0.0016535718325698481, '41': 0.001439481269615329}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,17,"{'281': 0.0016762348329646929, '1783': 0.0016491307028738528, '872': 0.0016107777708455205, '2063': 0.0017906992373149851, '41': 0.0015786994274233747}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,18,"{'281': 0.0016490107804004246, '1783': 0.0016180206198038679, '872': 0.0015857360038704306, '2063': 0.0017586596231550689, '41': 0.0015709914638270283}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,19,"{'281': 0.0015314005288691115, '1783': 0.0014991490145030194, '872': 0.0014736558573593202, '2063': 0.0016309225677756615, '41': 0.0014744159075741044}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,20,"{'281': 0.0013807986739255607, '1783': 0.0013493913335198174, '872': 0.001329572295554434, '2063': 0.0014691099739655225, '41': 0.0013407946422160739}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,21,"{'281': 0.0012325582161872761, '1783': 0.0012032693266956715, '872': 0.0011874107992039763, '2063': 0.0013106996505890961, '41': 0.0012041870400857323}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,22,"{'281': 0.0011019388596858564, '1783': 0.0010751869535295206, '872': 0.0010619679133248715, '2063': 0.0011715385027941262, '41': 0.0010808134220000988}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,23,"{'281': 0.00099195018772548957, '1783': 0.00096768319232718846, '872': 0.00095631495638952855, '2063': 0.0010546156370587916, '41': 0.00097537522619285677}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,24,"{'281': 0.00090060980775381742, '1783': 0.00087850414521037389, '872': 0.00086841125234128798, '2063': 0.00095755184221424036, '41': 0.00088689435421171936}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
9,X9,25,"{'281': 0.00082432652525488907, '1783': 0.00080409419457372106, '872': 0.00079498658995963954, '2063': 0.00087653051585747494, '41': 0.00081261096572293582}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
Scan_10
10,Y10,1,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00075649712426578458, '1783': -0.00073798633114737335, '872': -0.0007306988324867307, '2063': -0.0008051260710922847, '41': -0.00075241884293884701}"
10,Y10,2,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00082396130130152681, '1783': -0.00080382450926486972, '872': -0.00079596427846394095, '2063': -0.00087701448947179086, '41': -0.00082007236169389763}"
10,Y10,3,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0009042525942145295, '1783': -0.00088219123804544929, '872': -0.0008736654424128128, '2063': -0.0009625793818387572, '41': -0.00090048164875370284}"
10,Y10,4,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.001000952600431748, '1783': -0.00097663834891569749, '872': -0.00096714807201386918, '2063': -0.0010656639019060738, '41': -0.00099653559930702696}"
10,Y10,5,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011174210681395183, '1783': -0.001090655330829228, '872': -0.0010796156650512004, '2063': -0.001189943507744008, '41': -0.0011099835419285493}"
10,Y10,6,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0012544865403600425, '1783': -0.0012253370192564358, '872': -0.0012114239541277706, '2063': -0.0013362766884838968, '41': -0.0012381439583792114}"
10,Y10,7,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014037990268615918, '1783': -0.0013731584983234235, '872': -0.001353806989071719, '2063': -0.0014959578200236599, '41': -0.0013681120192537304}"
10,Y10,8,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015374235079512078, '1783': -0.0015072205577877733, '872': -0.0014793501692992529, '2063': -0.0016392164537556799, '41': -0.0014692777098563971}"
10,Y10,9,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015996838635213271, '1783': -0.0015727562684036648, '872': -0.0015346881262255413, '2063': -0.0017066024070579327, '41': -0.0014913920619336002}"
10,Y10,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015130539559832072, '1783': -0.0014921389255434193, '872': -0.0014467447108553306, '2063': -0.0016151592104975874, '41': -0.001374427749238326}"
10,Y10,11,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0012094184560699959, '1783': -0.0011959070854139786, '872': -0.0011529394396388474, '2063': -0.0012916243272173254, '41': -0.0010739868944607185}"
10,Y10,12,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0006785949426712551, '1783': -0.0006722613124237742, '872': -0.00064562180762708259, '2063': -0.00072495965667272342, '41': -0.0005934618194951898}"
10,Y10,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
10,Y10,14,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00067856738758957787, '1783': 0.00067222093058348761, '872': 0.00064559914381904875, '2063': 0.0007249145075545083, '41': 0.00059342901302852219}"
10,Y10,15,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0012092932263561616, '1783': 0.0011958079903521216, '872': 0.0011528327754570706, '2063': 0.0012915129652889968, '41': 0.0010739018966972379}"
10,Y10,16,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015130027560857312, '1783': 0.0014920792412827296, '872': 0.0014466013791849593, '2063': 0.0016150882024366395, '41': 0.0013744053655570028}"
10,Y10,17,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015995803888662499, '1783': 0.0015726499077360087, '872': 0.0015344594964177948, '2063': 0.0017065312309440363, '41': 0.0014912917043309944}"
